date,mean
2015-07-02,28.07142287179239
2015-07-03,31.968821214832467
2015-07-04,31.02520454987792
2015-07-05,30.88747661888551
2015-07-06,31.729374273806823
2015-07-07,29.34920731083858
2015-07-08,29.4746166074035
2015-07-09,31.885049203779964
2015-07-10,27.608536975622314
2015-07-11,26.0456043097128
2015-07-12,29.49712231980731
2015-07-13,32.25799672243357
2015-07-14,30.939841446691414
2015-07-15,32.1756890040832
2015-07-16,26.460812981382666
2015-07-17,31.156602102154945
2015-07-18,31.865455273624008
2015-07-19,27.888159713221697
2015-07-20,32.34580816969219
2015-07-21,30.430503383639483
2015-07-22,36.82797214872317
2015-07-23,26.36249318137106
2015-07-24,33.4867692580232
2015-07-25,29.9917077891309
2015-07-26,27.577111896043117
2015-07-27,29.788803892085514
2015-07-28,31.428878657151248
2015-07-29,32.97996628035161
2015-07-30,34.37998068733517
2015-07-31,33.8107634941608
2015-08-01,29.067044150696866
2015-08-02,33.288873756621626
2015-08-03,31.841755407023015
2015-08-04,29.780525149527588
2015-08-05,30.69635991928119
2015-08-06,29.73084955791157
2015-08-07,31.254976827559407
2015-08-08,29.751636784053314
2015-08-09,29.185027588127134
2015-08-10,32.22921960106033
2015-08-11,32.558310123161355
2015-08-12,30.955424424182414
2015-08-13,34.0955917940628
2015-08-14,30.868999787820787
2015-08-15,30.81378430784034
2015-08-16,32.76968411376494
2015-08-17,31.213127696092492
2015-08-18,31.67674666026676
2015-08-19,26.495345871136067
2015-08-20,31.598608121721615
2015-08-21,27.939670603870383
2015-08-22,29.180928708262933
2015-08-23,28.980850048467545
2015-08-24,29.5948916594973
2015-08-25,30.610810314566592
2015-08-26,30.763889759714143
2015-08-27,33.093678910250176
2015-08-28,32.238053860366705
2015-08-29,28.019174990955833
2015-08-30,32.01585429424829
2015-08-31,32.5136119061247
2015-09-01,31.24769966790791
2015-09-02,31.810686599366175
2015-09-03,32.34059889495457
2015-09-04,33.516591842785175
2015-09-05,28.864940263728474
2015-09-06,31.553267016974548
2015-09-07,35.085667088366556
2015-09-08,34.92930392844658
2015-09-09,33.82473388908042
2015-09-10,33.22328010694855
2015-09-11,35.48556260821027
2015-09-12,36.03854283816199
2015-09-13,31.97113161917071
2015-09-14,30.316762192666395
2015-09-15,31.741268339819044
2015-09-16,38.50135999976459
2015-09-17,29.195262076032254
2015-09-18,31.418791755882857
2015-09-19,29.560272181008045
2015-09-20,32.6608555351001
2015-09-21,30.03150764323162
2015-09-22,32.24483781269715
2015-09-23,28.58748766000283
2015-09-24,33.74814509621099
2015-09-25,34.98270743062689
2015-09-26,31.79512989351732
2015-09-27,32.317644115743434
2015-09-28,32.285863138314035
2015-09-29,32.99915860441776
2015-09-30,32.58554362656076
2015-10-01,34.22254785359244
2015-10-02,35.17670867631307
2015-10-03,31.10668944963874
2015-10-04,32.140261132268634
2015-10-05,34.5861276916582
2015-10-06,29.963405542662688
2015-10-07,28.88903980659694
2015-10-08,33.30673661305713
2015-10-09,33.87030319214565
2015-10-10,31.456398704303446
2015-10-11,31.766968452710966
2015-10-12,31.427039893208416
2015-10-13,31.236610254589888
2015-10-14,34.38037051917433
2015-10-15,30.655181725399437
2015-10-16,32.507814204747156
2015-10-17,31.250749959043365
2015-10-18,30.17328757982778
2015-10-19,34.84654572404716
2015-10-20,32.088743114178264
2015-10-21,33.52735798148566
2015-10-22,30.156290139826698
2015-10-23,31.710406627307805
2015-10-24,34.728184229578005
2015-10-25,38.412153354017946
2015-10-26,29.30665907268716
2015-10-27,32.8782349006948
2015-10-28,34.12624925513442
2015-10-29,32.090603346254184
2015-10-30,35.04284099690579
2015-10-31,31.631202579516195
2015-11-01,33.69311141980899
2015-11-02,32.36189750387562
2015-11-03,35.86540548303034
2015-11-04,32.09419286330271
2015-11-05,32.76342913577329
2015-11-06,35.378685729211426
2015-11-07,31.451237090447094
2015-11-08,33.6646968682373
2015-11-09,29.90188576966564
2015-11-10,31.3907203644263
2015-11-11,34.35035754797266
2015-11-12,31.62408235051167
2015-11-13,32.53558830872558
2015-11-14,34.630037980650286
2015-11-15,32.504497873319785
2015-11-16,35.32743303096147
2015-11-17,34.13182671474462
2015-11-18,34.59049292316405
2015-11-19,36.21955654010377
2015-11-20,34.39564297590862
2015-11-21,36.8519355868934
2015-11-22,35.614882158511186
2015-11-23,32.763441535950705
2015-11-24,36.41450335255908
2015-11-25,34.37367184345729
2015-11-26,33.07418456574628
2015-11-27,34.437790928969555
2015-11-28,36.12301990929998
2015-11-29,34.82567413273867
2015-11-30,37.57745805077466
2015-12-01,36.12269249824006
2015-12-02,35.01278080057289
2015-12-03,31.93102407490568
2015-12-04,33.64026467655556
2015-12-05,34.15949720964848
2015-12-06,35.42574072489329
2015-12-07,35.323321970954424
2015-12-08,34.403784056887936
2015-12-09,34.32131940733286
2015-12-10,35.53731851049153
2015-12-11,32.39488602957533
2015-12-12,37.518612311222824
2015-12-13,30.048637341890583
2015-12-14,37.06904858143724
2015-12-15,34.08298494983654
2015-12-16,36.19350973044282
2015-12-17,34.93089259378413
2015-12-18,34.91000952244222
2015-12-19,35.341045805824315
2015-12-20,35.865108590005555
2015-12-21,33.60366835037613
2015-12-22,36.345124920316124
2015-12-23,32.1206485637208
2015-12-24,34.292858145232465
2015-12-25,35.98925478589989
2015-12-26,36.3210117431793
2015-12-27,35.26608176642791
2015-12-28,33.57111235914896
2015-12-29,36.16457147757361
2015-12-30,33.04554749200989
2015-12-31,37.900087375400915
2016-01-01,34.240781745009016
2016-01-02,31.343591365954037
2016-01-03,32.04605978434524
2016-01-04,34.53516256280844
2016-01-05,34.73983885563772
2016-01-06,38.41167901630135
2016-01-07,32.40740846987978
2016-01-08,34.5752370651474
2016-01-09,32.38923925556559
2016-01-10,33.53440550890027
2016-01-11,37.89915602573195
2016-01-12,32.269899738092896
2016-01-13,35.7278805853907
2016-01-14,35.35069720928377
2016-01-15,34.52748946241937
2016-01-16,35.625518325633145
2016-01-17,32.27727989168517
2016-01-18,37.92050393330853
2016-01-19,38.46795073111096
2016-01-20,34.72273239743041
2016-01-21,39.48486084055344
2016-01-22,33.85058049011918
2016-01-23,35.45935019304552
2016-01-24,37.53197614659332
2016-01-25,33.75976275891771
2016-01-26,31.92410895517808
2016-01-27,31.473069956810235
2016-01-28,38.82731574242363
2016-01-29,33.656633242932024
2016-01-30,34.3520902431873
2016-01-31,32.506778030265174
2016-02-01,36.63758825000525
2016-02-02,33.186254463026984
2016-02-03,33.77517350175153
2016-02-04,35.364926558399425
2016-02-05,32.64584071753828
2016-02-06,34.42467548015662
2016-02-07,37.594027146415115
2016-02-08,35.65374511975987
2016-02-09,35.06580958567347
2016-02-10,35.241803325940985
2016-02-11,34.04101276435025
2016-02-12,38.81865670284064
2016-02-13,33.20896688332796
2016-02-14,35.26192244138569
2016-02-15,35.076770034819056
2016-02-16,36.87075243396647
2016-02-17,37.06594347068348
2016-02-18,34.80178573794708
2016-02-19,35.4532435936637
2016-02-20,35.53492681039909
2016-02-21,30.339380050770927
2016-02-22,31.711349511760186
2016-02-23,33.68472591845931
2016-02-24,33.777039693308964
2016-02-25,32.50691504752138
2016-02-26,36.40974691673518
2016-02-27,34.91977947530535
2016-02-28,34.490973315786036
2016-02-29,32.41273049977409
2016-03-01,34.84048876407244
2016-03-02,29.680605176157865
2016-03-03,34.61231696190472
2016-03-04,35.06871046588281
2016-03-05,35.43014524234571
2016-03-06,31.821942445833226
2016-03-07,35.40346865356137
2016-03-08,32.874520312452695
2016-03-09,33.335849282212195
2016-03-10,36.39991619534025
2016-03-11,38.99540369094351
2016-03-12,35.07287488901481
2016-03-13,33.3388058526737
2016-03-14,35.353035301259226
2016-03-15,36.856308563322465
2016-03-16,36.22265939769288
2016-03-17,40.46916217545407
2016-03-18,33.55439157696952
2016-03-19,35.49151805445994
2016-03-20,38.08673745220768
2016-03-21,37.962924519583446
2016-03-22,31.092012721916337
2016-03-23,34.98687387504686
2016-03-24,37.963909180909525
2016-03-25,40.77729014288121
2016-03-26,36.40459040778442
2016-03-27,34.262124484643884
2016-03-28,32.98015514237745
2016-03-29,39.43661647257963
2016-03-30,36.45703916903662
2016-03-31,33.303706304196155
2016-04-01,34.593669507071496
2016-04-02,35.62035527339647
2016-04-03,36.08745346574322
2016-04-04,33.20031868101352
2016-04-05,33.77074892126695
2016-04-06,31.69269232250631
2016-04-07,37.07737565124641
2016-04-08,34.31376170674215
2016-04-09,35.928647460449525
2016-04-10,37.83938466636478
2016-04-11,35.433329399874715
2016-04-12,34.76622762306696
2016-04-13,35.37844899931425
2016-04-14,35.115288753071724
2016-04-15,37.47938509037723
2016-04-16,35.606743510236434
2016-04-17,33.89413439136875
2016-04-18,37.07636237972691
2016-04-19,37.43921896104088
2016-04-20,32.2990331525983
2016-04-21,38.03856453949037
2016-04-22,35.699580917826424
2016-04-23,35.533716144517214
2016-04-24,36.97730268688795
2016-04-25,33.826836164788304
2016-04-26,36.86571188056364
2016-04-27,34.20028424070271
2016-04-28,32.00024461337111
2016-04-29,32.95080271548884
2016-04-30,36.07638679407375
2016-05-01,33.04729290352709
2016-05-02,38.15412693453439
2016-05-03,37.3081453994413
2016-05-04,37.59191938085479
2016-05-05,35.16991956991453
2016-05-06,35.431265867860326
2016-05-07,32.523158065499366
2016-05-08,36.897046911764626
2016-05-09,35.65990395613687
2016-05-10,36.029464550487766
2016-05-11,38.2659523396215
2016-05-12,33.67173739401712
2016-05-13,34.62557420281656
2016-05-14,35.52525245052193
2016-05-15,32.9949525360038
2016-05-16,34.48439795054252
2016-05-17,35.83912704063414
2016-05-18,34.195876359387775
2016-05-19,37.45804893691606
2016-05-20,31.81143202076211
2016-05-21,37.07189454379747
2016-05-22,36.141653905935385
2016-05-23,33.674416731900074
2016-05-24,32.95590786435675
2016-05-25,30.63667109024124
2016-05-26,33.19925794258091
2016-05-27,36.87619332919107
2016-05-28,34.661761119472075
2016-05-29,37.091847480350786
2016-05-30,33.51795741582507
2016-05-31,36.16358650168928
2016-06-01,33.30591248717803
2016-06-02,32.8011561744876
2016-06-03,34.50930933568295
2016-06-04,33.38474952156959
2016-06-05,31.620018316543888
2016-06-06,34.33187468661396
2016-06-07,34.900077905799535
2016-06-08,37.21448890235567
2016-06-09,36.541809373310414
2016-06-10,37.09837260379862
2016-06-11,36.089351350006034
2016-06-12,35.30387409722628
2016-06-13,32.170633188968004
2016-06-14,34.91800413673447
2016-06-15,35.80144647236304
2016-06-16,37.51219655431262
2016-06-17,35.959222162713296
2016-06-18,37.05659918434663
2016-06-19,32.50088670852451
2016-06-20,33.90096048495884
2016-06-21,35.40127361172742
2016-06-22,36.853117347078395
2016-06-23,34.229257923649236
2016-06-24,34.34319015143139
2016-06-25,35.870593278545485
2016-06-26,32.232665490817986
2016-06-27,37.68717474604601
2016-06-28,32.70191612677024
2016-06-29,30.610696441930656
2016-06-30,34.455560737423504
2016-07-01,37.81976015911709
2016-07-02,35.58302980067556
2016-07-03,35.899450313910364
2016-07-04,34.46705149486163
2016-07-05,34.066400926293845
2016-07-06,31.268078495874203
2016-07-07,29.825731554096734
2016-07-08,34.723521260829244
2016-07-09,36.94241332603578
2016-07-10,34.99178670154084
2016-07-11,35.5367888649824
2016-07-12,37.442961750542736
2016-07-13,34.91886370643273
2016-07-14,34.00168981121476
2016-07-15,32.595487242471144
2016-07-16,38.26236582656479
2016-07-17,35.25630728350627
2016-07-18,32.301146670060966
2016-07-19,31.831020671084385
2016-07-20,36.664357070951
2016-07-21,32.06808771940087
2016-07-22,37.83524898772755
2016-07-23,28.59913288665388
2016-07-24,36.94159511591935
2016-07-25,35.05440919890244
2016-07-26,34.30189208256511
2016-07-27,33.697739018326516
2016-07-28,37.81393741964585
2016-07-29,35.430286646949185
2016-07-30,32.19332248678489
2016-07-31,30.545340328330234
2016-08-01,34.32105516006318
2016-08-02,33.94748911536759
2016-08-03,30.892936310920845
2016-08-04,33.80479689328955
2016-08-05,32.750496994371055
2016-08-06,33.89959967494118
2016-08-07,35.31539120636409
2016-08-08,36.83115969657947
2016-08-09,35.645985275255114
2016-08-10,32.36746489595921
2016-08-11,34.53018785009393
2016-08-12,33.900455248938755
2016-08-13,31.091738941418686
2016-08-14,34.534090912011244
2016-08-15,37.43247137515047
2016-08-16,33.7653543481465
2016-08-17,30.493383525077956
2016-08-18,33.723407497830884
2016-08-19,31.216440778607915
2016-08-20,35.351945186145734
2016-08-21,34.65520735303439
2016-08-22,33.24427488924158
2016-08-23,32.904258749972804
2016-08-24,33.12248585380775
2016-08-25,33.543745743394794
2016-08-26,31.96284436594974
2016-08-27,30.711801492214246
2016-08-28,35.74457462173562
2016-08-29,32.67611991638001
2016-08-30,33.76062952545907
2016-08-31,33.97660521520733
2016-09-01,34.02945705868614
2016-09-02,31.017031926639973
2016-09-03,29.99211669381385
2016-09-04,32.145418603348766
2016-09-05,34.093111123681325
2016-09-06,31.824550756325035
2016-09-07,32.54924849406932
2016-09-08,37.49220526982646
2016-09-09,29.525160698578922
2016-09-10,31.68421754299976
2016-09-11,36.96565003657658
2016-09-12,33.06128047665369
2016-09-13,31.716423227527518
2016-09-14,35.443727208575865
2016-09-15,33.19432640459243
2016-09-16,32.36480550398505
2016-09-17,33.423597781688876
2016-09-18,31.699961080629183
2016-09-19,30.95839675218897
2016-09-20,32.74326687800926
2016-09-21,30.9254306165382
2016-09-22,32.945657184544835
2016-09-23,33.60981221515931
2016-09-24,34.58373128210789
2016-09-25,35.109954678293825
2016-09-26,32.01900936702358
2016-09-27,33.8055728546589
2016-09-28,33.76793568622142
2016-09-29,33.4145555494492
2016-09-30,31.77591307272219
2016-10-01,30.654494784482967
2016-10-02,33.69031772686417
2016-10-03,29.248157676107514
2016-10-04,32.10165838883108
2016-10-05,27.505415568479464
2016-10-06,29.91509928317831
2016-10-07,30.808749260749387
2016-10-08,34.731465332949504
2016-10-09,33.889119814850226
2016-10-10,31.37980861235586
2016-10-11,33.92107944862389
2016-10-12,34.21213562778215
2016-10-13,32.08999811259588
2016-10-14,29.616898197565927
2016-10-15,31.944045414809466
2016-10-16,32.13818995113838
2016-10-17,29.843060190560028
2016-10-18,33.01594656092797
2016-10-19,32.815250787847745
2016-10-20,33.11937699505279
2016-10-21,32.760693029283544
2016-10-22,33.63597918163606
2016-10-23,31.790974683291136
2016-10-24,32.52643024827077
2016-10-25,31.3005007433596
2016-10-26,30.8999964610072
2016-10-27,34.718400355777995
2016-10-28,27.927162835600953
2016-10-29,33.740912625822546
2016-10-30,30.71889689326913
2016-10-31,30.43238219789334
2016-11-01,32.42798766854464
2016-11-02,28.897882188255842
2016-11-03,30.21721887526227
2016-11-04,30.12304455556582
2016-11-05,31.350481715727117
2016-11-06,30.15685312541455
2016-11-07,34.93911236208365
2016-11-08,35.302551066827014
2016-11-09,27.636070921068825
2016-11-10,32.74014053551003
2016-11-11,33.34015672841583
2016-11-12,32.68003288359511
2016-11-13,30.24896636606228
2016-11-14,31.048031688057115
2016-11-15,30.010601892659086
2016-11-16,30.637450803661505
2016-11-17,29.028776091739193
2016-11-18,31.189755754822322
2016-11-19,28.384257538200877
2016-11-20,30.96002007773458
2016-11-21,28.833455046166108
2016-11-22,31.7144817502249
2016-11-23,29.912142223609
2016-11-24,31.822176430311085
2016-11-25,33.37411400537112
2016-11-26,34.35968601589592
2016-11-27,26.094525698760034
2016-11-28,29.451792918488586
2016-11-29,30.483559037161537
2016-11-30,31.979841129544237
2016-12-01,27.72783536378033
2016-12-02,29.033623378505425
2016-12-03,31.227691722066336
2016-12-04,31.10582859412416
2016-12-05,31.66026975406171
2016-12-06,31.76127162825255
2016-12-07,31.519903045447222
2016-12-08,31.198725958186188
2016-12-09,30.89150352883578
2016-12-10,32.07806670212243
2016-12-11,26.238319986036082
2016-12-12,33.773965719453635
2016-12-13,26.24457707489042
2016-12-14,28.463369354790117
2016-12-15,30.136232965142778
2016-12-16,31.902952046518937
2016-12-17,24.53507470390873
2016-12-18,30.43715295434533
2016-12-19,32.04589607466864
2016-12-20,32.41775828077476
2016-12-21,29.00159082730727
2016-12-22,29.762020093152955
2016-12-23,29.098747744724633
2016-12-24,29.512961230132543
2016-12-25,28.201837557200243
2016-12-26,28.454080430578053
2016-12-27,31.068347061441084
2016-12-28,30.429747181421252
2016-12-29,31.116527814809658
2016-12-30,30.5281374836841
2016-12-31,31.47545574477135
2017-01-01,31.789792705154532
2017-01-02,26.51643435928068
2017-01-03,28.25766830876377
2017-01-04,29.469873223195926
2017-01-05,29.85352553235795
2017-01-06,28.52487319696741
2017-01-07,31.655194164473404
2017-01-08,33.75705515506445
2017-01-09,30.135413446154633
2017-01-10,29.897622639798165
2017-01-11,31.39362445425297
2017-01-12,25.92872453578464
2017-01-13,29.68295516893135
2017-01-14,31.549623727713293
2017-01-15,28.27070082603428
2017-01-16,27.069266768223176
2017-01-17,29.116078589267616
2017-01-18,29.331544009184302
2017-01-19,27.60075897430007
2017-01-20,33.5754587618432
2017-01-21,28.390740541948524
2017-01-22,27.005736532387377
2017-01-23,29.09065978075851
2017-01-24,31.058396546566215
2017-01-25,29.242202707104703
2017-01-26,30.143187490811176
2017-01-27,27.39353082617634
2017-01-28,32.07640861397957
2017-01-29,30.188861246115856
2017-01-30,31.125177981338616
2017-01-31,29.72436036830792
2017-02-01,30.608000468176154
2017-02-02,27.17625001626932
2017-02-03,27.90358692348668
2017-02-04,31.543351873179645
2017-02-05,31.933788232245142
2017-02-06,26.484017951524827
2017-02-07,29.2413976857359
2017-02-08,27.84374636273605
2017-02-09,27.27521188302633
2017-02-10,29.202527945366064
2017-02-11,30.87828145842768
2017-02-12,29.46312131753222
2017-02-13,27.884146419485234
2017-02-14,29.516203232292266
2017-02-15,27.72977311751891
2017-02-16,29.237134132750903
2017-02-17,31.168952909114463
2017-02-18,24.184754513531885
2017-02-19,29.89656753762798
2017-02-20,25.186879428520243
2017-02-21,30.684508685520637
2017-02-22,26.916604138810257
2017-02-23,25.718053239250345
2017-02-24,29.506614067488243
2017-02-25,28.807034783262583
2017-02-26,26.042879762137744
2017-02-27,25.497753275532517
2017-02-28,27.591229791435346
2017-03-01,25.52040004208138
2017-03-02,25.767950817452714
2017-03-03,28.084403255993394
2017-03-04,25.883625856254927
2017-03-05,28.630598139666883
2017-03-06,30.71990061960861
2017-03-07,27.40454034846239
2017-03-08,27.923935384329983
2017-03-09,31.661753589936822
2017-03-10,25.212229986022194
2017-03-11,29.931720391694082
2017-03-12,29.65272911384174
2017-03-13,29.181359101898522
2017-03-14,30.01787767275435
2017-03-15,27.95713694712936
2017-03-16,26.191681018724164
2017-03-17,29.50818799308085
2017-03-18,29.546176096618712
2017-03-19,29.45251905700418
2017-03-20,27.29224477478757
2017-03-21,25.732151171990743
2017-03-22,27.508514987664988
2017-03-23,28.971451944760965
2017-03-24,29.096848528869387
2017-03-25,26.14989780381949
2017-03-26,27.601053488859677
2017-03-27,24.313761717170195
2017-03-28,28.862182614232598
2017-03-29,25.286582891582853
2017-03-30,28.38458349845882
2017-03-31,24.476290839566374
2017-04-01,28.798514326806153
2017-04-02,27.34009118247702
2017-04-03,25.094399933457996
2017-04-04,28.000479308263767
2017-04-05,25.397651548949327
2017-04-06,28.038051025357177
2017-04-07,25.951242115966938
2017-04-08,23.017853497486023
2017-04-09,24.45555698344753
2017-04-10,25.51996126472259
2017-04-11,29.077529918161897
2017-04-12,28.10376076050068
2017-04-13,29.50947886287237
2017-04-14,29.529270389343342
2017-04-15,25.112704118145576
2017-04-16,25.765400100012027
2017-04-17,25.27994485684575
2017-04-18,24.719577646713578
2017-04-19,22.33966732877532
2017-04-20,25.953183412791834
2017-04-21,23.371534447370276
2017-04-22,25.83427381604359
2017-04-23,30.094076775086325
2017-04-24,24.80372864725792
2017-04-25,26.171817117229125
2017-04-26,27.555383201119383
2017-04-27,26.262453870204144
2017-04-28,26.24659252832606
2017-04-29,24.896540637164797
2017-04-30,25.11727986935417
2017-05-01,23.620674530146175
2017-05-02,27.192415265090517
2017-05-03,21.976942002609416
2017-05-04,27.361672935205807
2017-05-05,22.57164178431932
2017-05-06,27.263767229122017
2017-05-07,24.590404066853196
2017-05-08,22.793760972157447
2017-05-09,26.375528138575547
2017-05-10,27.03387216973302
2017-05-11,24.259560286348812
2017-05-12,26.536293875639174
2017-05-13,20.484234178660227
2017-05-14,22.372516653750466
2017-05-15,27.557809316775884
2017-05-16,24.48491176949258
2017-05-17,21.167059648877736
2017-05-18,23.452967529268186
2017-05-19,22.963090620886327
2017-05-20,24.437138349359824
2017-05-21,23.986709145075455
2017-05-22,25.045203408647087
2017-05-23,24.507516707241873
2017-05-24,27.325016686011402
2017-05-25,25.413705731009824
2017-05-26,25.439003584367292
2017-05-27,26.81300839978841
2017-05-28,23.664172885815745
2017-05-29,21.876954664544343
2017-05-30,26.773632780479737
2017-05-31,24.59034210840594
2017-06-01,24.556311895826234
2017-06-02,22.969885377699274
2017-06-03,22.961755654384273
2017-06-04,25.84781794344607
2017-06-05,26.082578139522393
2017-06-06,25.639793450823504
2017-06-07,25.61693725191082
2017-06-08,25.127928309852503
2017-06-09,24.21175816958715
2017-06-10,23.55678558197152
2017-06-11,26.287014146197095
2017-06-12,23.07773594311178
2017-06-13,24.523937579392708
2017-06-14,22.13474534081862
2017-06-15,22.382956653586778
2017-06-16,23.188020675609927
2017-06-17,22.011220323492708
2017-06-18,25.173560663314625
2017-06-19,20.840541602756467
2017-06-20,23.69381609254487
2017-06-21,23.719113914296408
2017-06-22,19.791234062209973
2017-06-23,22.489516188025892
2017-06-24,23.84168911601606
2017-06-25,24.14646832666594
2017-06-26,22.839116801081648
2017-06-27,24.560223572269035
2017-06-28,22.946528149492632
2017-06-29,23.15117803324239
2017-06-30,23.585890025525526
2017-07-01,24.895290645692977
2017-07-02,21.648563995168935
2017-07-03,21.985064866738767
2017-07-04,21.579624728989145
2017-07-05,22.211732358623856
2017-07-06,25.687307852194817
2017-07-07,23.93900347535204
2017-07-08,20.49008929138034
2017-07-09,21.51009372874485
2017-07-10,23.415244408633033
2017-07-11,20.815420609061345
2017-07-12,21.136486699521154
2017-07-13,25.235821611736252
2017-07-14,21.277891897270905
2017-07-15,24.372723526212248
2017-07-16,24.932789366703854
2017-07-17,20.913978740715038
2017-07-18,20.559745075561338
2017-07-19,21.74618109974999
2017-07-20,20.07997322192564
